target,ids,date,flag,user,text
4,1984781816,Sun May 31 15:47:51 PDT 2009,NO_QUERY,apolitik,"['time', 'go', 'see', 'holi', 'fizzuck', 'entri', 'first', 'parti', ""ryan'""]"
4,1573236074,Tue Apr 21 00:16:21 PDT 2009,NO_QUERY,neilwarner,"['found', 'jurras', 'park', '4', 'work']"
4,1964020896,Fri May 29 13:36:14 PDT 2009,NO_QUERY,CC_Cassin,"['lol', 'sound', 'like', 'big', 'troubl']"
0,2249584017,Fri Jun 19 22:36:44 PDT 2009,NO_QUERY,eTarzan,"['mayb', 'co', 'mani', 'ppl', 'work', 'weekend', 'day']"
0,1990440746,Mon Jun 01 04:52:43 PDT 2009,NO_QUERY,b1brittany,"['internet', 'work', 'wish', 'could', ""school'"", 'network', 'super', 'fast', 'ok', 'well', 'go', 'watch', 'tv', '...']"
4,1563954636,Mon Apr 20 01:02:26 PDT 2009,NO_QUERY,kittywannadance,"['super', 'jail', '...', 'redhead', 'sorda', 'scare']"
0,1835196955,Mon May 18 05:23:59 PDT 2009,NO_QUERY,ohayomeimei,"['asdfghjkl', 'morn', 'forgot', ""shanny'"", 'lewi', 'stuff']"
0,2181224088,Mon Jun 15 11:32:12 PDT 2009,NO_QUERY,serianna,"['sound', 'like']"
4,2189554044,Tue Jun 16 00:18:40 PDT 2009,NO_QUERY,majill,"['offici', 'enrol', '2nd', 'year', 'resid', 'finish', 'educ', '300', 'schoolyear', 'must']"
4,2063399527,Sun Jun 07 02:30:17 PDT 2009,NO_QUERY,SupportSKs,"['shop', 'keeper', 'onlin', 'shop', 'want', 'part', 'background', 'twitter', 'profil', 'dm', 'free', 'advertis']"
4,1770978957,Mon May 11 22:48:40 PDT 2009,NO_QUERY,jesssmith,"['thought', 'thing', 'couldnt', 'find', 'fabric', 'low']"
4,1962982218,Fri May 29 12:01:25 PDT 2009,NO_QUERY,everydaysoap,"['lol', 'actual', 'realli', 'realli', 'yummi']"
4,1551941203,Sat Apr 18 10:22:16 PDT 2009,NO_QUERY,Maiiikex3,"['miss', 'make', 'laugh']"
0,1960489966,Fri May 29 08:02:43 PDT 2009,NO_QUERY,Stotty2910,"['got', 'back', 'first', 'session', 'gym', 'pt', ""i'm"", 'sore', 'allread']"
0,2264413459,Sun Jun 21 03:47:43 PDT 2009,NO_QUERY,pam_thompson,"['watch', ""nature'"", 'great', 'event', 'watch', 'miss', 'marpl', 'altho', 'quit', 'readi', 'tomorrow']"
0,2183837702,Mon Jun 15 15:03:13 PDT 2009,NO_QUERY,Twityouritter,"['stapler', 'steal']"
0,1958046096,Fri May 29 02:28:44 PDT 2009,NO_QUERY,ontrich,"['oh', ""can't"", 'nice']"
0,2208035967,Wed Jun 17 08:41:56 PDT 2009,NO_QUERY,arielleelizam,"['wednesday', 'im', 'mall', 'w', 'boo', 'im', 'go', 'dentist', 'second', 'day', 'row', 'yayahh']"
0,1694993325,Mon May 04 04:51:32 PDT 2009,NO_QUERY,wowitsjenjen,"['goin', 'work', 'today', 'got', 'blister', 'sunburn', 'sholder', ""can't"", 'put', 'pressur']"
4,2049576879,Fri Jun 05 17:07:25 PDT 2009,NO_QUERY,MsDia,"[""i'm"", 'home', 'practic', 'song', 'love', 'gospel', 'watch']"
4,1793959964,Thu May 14 04:32:32 PDT 2009,NO_QUERY,mitz0210,['itali']
4,1967191551,Fri May 29 19:08:09 PDT 2009,NO_QUERY,Brittany2748,"['dalla', 'youth', 'group', '...', 'got', 'done', 'six', 'flag']"
0,2068667084,Sun Jun 07 14:29:02 PDT 2009,NO_QUERY,winstano,"['give', 'medal', 'made', 'chocol', 'fear', 'may', 'fuck', 'meal', 'plan']"
4,2016660707,Wed Jun 03 07:09:11 PDT 2009,NO_QUERY,staciebee,['thank']
0,1686975336,Sun May 03 07:23:20 PDT 2009,NO_QUERY,RarRarRandom,"['thank', ':]', 'too.b', 'sick', 'sucki', 'awesomme', "":']"", 'ugh', 'cat', 'evil.they', 'stole', 'food']"
4,2039753682,Thu Jun 04 22:43:14 PDT 2009,NO_QUERY,maarianiiss,"['bet', 'w', 'friend', '...', 'cours', 'big', 'deal', 'u', 'u', ""can't"", '...', 'problem', 'pleas', 'tri']"
4,1967887967,Fri May 29 20:23:33 PDT 2009,NO_QUERY,nicoleyoley159,"['dinner', 'pinkberri']"
4,1833312894,Sun May 17 22:54:19 PDT 2009,NO_QUERY,txjrich,"['well', 'tomorrow', 'don', 'uniform', 'complet', 'w', 'name', 'tag', '...', 'sigh', '...', 'least', 'charg', 'uniform']"
4,2015463265,Wed Jun 03 04:43:54 PDT 2009,NO_QUERY,YoYo_P,"['good', 'morn', 'work', 'anoth', 'day', 'anoth', 'dollar']"
4,1794360615,Thu May 14 05:37:50 PDT 2009,NO_QUERY,KittenKuroi,"['hope', 'chat', 'went', 'well', 'amazingli', 'talent', 'inspir', 'actress', ""can't"", 'wait', 'see', 'work']"
4,1979771732,Sun May 31 04:26:30 PDT 2009,NO_QUERY,BeckyFearns,[]
0,1982711631,Sun May 31 11:45:08 PDT 2009,NO_QUERY,lfmichelle,"['miss', 'short', 'barong', 'shirt']"
4,1827534282,Sun May 17 10:54:57 PDT 2009,NO_QUERY,chelseabot,"['brain', 'tune', 'sound', 'tweet', 'uh', 'oh']"
0,2014401154,Wed Jun 03 01:24:30 PDT 2009,NO_QUERY,Emme73,"['cours', 'play', 'ultima', 'part', '3,4', '5']"
4,2064384464,Sun Jun 07 06:06:57 PDT 2009,NO_QUERY,vionaa,"['church', 'bang', 'remon']"
0,2205761661,Wed Jun 17 05:23:37 PDT 2009,NO_QUERY,Zarinah,"['might', 'work', 'anoth', 'day', 'movi', '...', 'yooo', 'mean', 'ye', 'forgot', 'sleep', 'feel', 'like', ':-/']"
0,2295465473,Tue Jun 23 07:57:50 PDT 2009,NO_QUERY,alifaa,"['idea', 'holiday']"
0,2263135321,Sun Jun 21 00:02:20 PDT 2009,NO_QUERY,lizziebellman,"[""grandma'"", 'way', 'hospit', '...', 'hope', 'everyth', 'turn', 'ok']"
4,2067624989,Sun Jun 07 12:40:27 PDT 2009,NO_QUERY,Rosie21,"['aleddd', ""i'd"", 'call', 'think', 'though', 'hmm', 'listen', 'though']"
0,1677744003,Sat May 02 03:44:52 PDT 2009,NO_QUERY,chrisontv88,"['realli', 'bad', 'pimpl', 'atm']"
0,2068045500,Sun Jun 07 13:24:16 PDT 2009,NO_QUERY,Kyleleboeuf,"['dog', 'emerg', 'clinic', 'great']"
4,1690944173,Sun May 03 16:44:14 PDT 2009,NO_QUERY,Charly_Red,"['miss', 'ace', 'night', 'much', 'fun', '...', 'come', 'next', 'time', 'good', 'tune', 'set', 'well', 'receiv']"
0,1994011624,Mon Jun 01 11:16:27 PDT 2009,NO_QUERY,ShieldOfFaith,"['vilmari', 'marilyn', 'help', 'comput', 'act', 'wierd.it', 'wont', 'let', 'accept']"
4,1969632960,Sat May 30 00:40:46 PDT 2009,NO_QUERY,anyidiot,"['miss', 'tweet', 'sorri', 'back', 'tomorrow']"
0,2016066203,Wed Jun 03 06:06:02 PDT 2009,NO_QUERY,katierupinsky,"['hiccup', 'class', '1:18', 'librari', 'hope', 'bust', 'research', 'paper']"
4,1981565011,Sun May 31 09:25:17 PDT 2009,NO_QUERY,seth3981,"['pineappl', 'cottag', 'chees', 'mix', 'yogurt', 'granola--th', 'breakfast', 'champion']"
4,2188686031,Mon Jun 15 22:21:43 PDT 2009,NO_QUERY,Bludston,"['big', 'grin', 'well', 'certainli', 'say', 'miss', 'folk']"
0,2255178642,Sat Jun 20 10:52:34 PDT 2009,NO_QUERY,poystories,"['wast', 'saturday']"
4,1989855041,Mon Jun 01 03:02:43 PDT 2009,NO_QUERY,rararaaa,"[""i'm"", 'home', 'workk', 'sucker', 'still', 'shame', 'amber', 'today']"
4,1882230530,Fri May 22 06:29:15 PDT 2009,NO_QUERY,Midnightmovie73,['morn']
4,1984900781,Sun May 31 16:01:56 PDT 2009,NO_QUERY,PrettyqirlTay,"['chillinqqq', 'widdd', 'familyyi', 'qot', 'baq', 'jumpinq', 'trampolin']"
0,2054877463,Sat Jun 06 08:15:42 PDT 2009,NO_QUERY,mmaayyeettee,"['feel', 'like', 'throw']"
0,2326414479,Thu Jun 25 07:00:31 PDT 2009,NO_QUERY,jegmedia,"['smash', 'ankl', 'bow', 'ball', '5kg', 'speed', 'around', '40km', 'hr', 'impact', 'bone', 'math']"
4,1556402550,Sat Apr 18 22:42:04 PDT 2009,NO_QUERY,duckyd16,"['im', 'tire', 'love', 'jordan', 'death', 'he', 'sweet', 'xd']"
4,1978953209,Sun May 31 01:03:34 PDT 2009,NO_QUERY,ceruleanbreeze,"['mum', 'work', 'monash', 'student', 'hilari']"
4,1990657462,Mon Jun 01 05:26:05 PDT 2009,NO_QUERY,twilight_glow,"['wasnt', 'well', 'past', 'day', '...', 'back']"
4,2069008311,Sun Jun 07 15:05:52 PDT 2009,NO_QUERY,imyouremma,"['17', 'day', 'till', ""i'm"", 'leav', 'wisconsin', '<3']"
4,1979380369,Sun May 31 02:47:52 PDT 2009,NO_QUERY,serinurshira,"['haha', 'nomin', 'ms', 'twitterworld', 'fun', 'yay']"
0,1883655143,Fri May 22 08:53:56 PDT 2009,NO_QUERY,RacingHippo,"['flinch', 'go', 'near', 'good']"
0,2233355761,Thu Jun 18 21:13:50 PDT 2009,NO_QUERY,rachellfinch,"['exactli', ""can't"", 'hah']"
4,2055619474,Sat Jun 06 09:38:56 PDT 2009,NO_QUERY,SoSpoiledDatsMe,"[""i'm"", 'long', 'overdu', '..', 'lmao', 'bet', 'glow']"
4,1573405228,Tue Apr 21 01:01:04 PDT 2009,NO_QUERY,juanpablo1962,"['yea', ""we'r"", 'pretti', 'close', 'love', 'part', 'town', 'ok', 'lazi', 'work']"
4,2060277183,Sat Jun 06 18:36:05 PDT 2009,NO_QUERY,KariKim,"['love', 'music']"
4,2046362316,Fri Jun 05 12:04:14 PDT 2009,NO_QUERY,winecliQ,"['thx', 'ff', 'lovin', 'translat', 'bottl', 'wine', '..', 'j', 'k']"
4,1679314891,Sat May 02 09:03:27 PDT 2009,NO_QUERY,ctham,"['democraci', 'also', 'mean', 'boo', 'allow', 'would', 'curtail', ""one'"", 'right']"
4,1965199967,Fri May 29 15:30:14 PDT 2009,NO_QUERY,PrettyBrown1740,"['hope', 'shit', '..', 'come', 'hot']"
4,2046867214,Fri Jun 05 12:48:32 PDT 2009,NO_QUERY,PozzieMusic,['awww']
4,2018374391,Wed Jun 03 09:52:05 PDT 2009,NO_QUERY,TwilightMom127,"['noth', 'juici', 'yet', 'hope']"
4,1992688338,Mon Jun 01 09:09:45 PDT 2009,NO_QUERY,xLucyLoox,"['egg', 'record', 'funni', 'think', 'super', 'record', 'realli', 'cool', 'name', ""i'm"", 'glad', 'quit', 'cuz', 'music', 'lot', 'better']"
4,2190936643,Tue Jun 16 04:07:14 PDT 2009,NO_QUERY,KTMUSIC,"['hey', 'steve', 'pleas', 'tell', 'mile', 'said', 'hello', 'miss', 'u', 'hope', 'u', 'good', 'one']"
0,2057950847,Sat Jun 06 13:58:37 PDT 2009,NO_QUERY,fateiskind,[]
0,2262069641,Sat Jun 20 21:50:04 PDT 2009,NO_QUERY,xmellyssax,"['ooo.da', 'wish', 'hpi', 'fther', 'dy', 'kat', 'dia', 'dah', 'kat', 'opi', 'td', 'dia', 'extrmli', 'bz', 'xde', 'mase']"
4,1970377883,Sat May 30 03:37:19 PDT 2009,NO_QUERY,alida_xo,"['favourit', 'song', 'much', 'better', '...', 'love']"
4,1970302406,Sat May 30 03:17:53 PDT 2009,NO_QUERY,armandazhar,"['hey', 'sammiii', 'birthday', 'eve', 'hahehaha']"
4,2186648139,Mon Jun 15 19:08:10 PDT 2009,NO_QUERY,Nicheey,"['well', 'confess', 'kept', 'privat', 'convers', 'okay', 'might', 'fb', 'chat', 'well']"
4,1970323704,Sat May 30 03:23:31 PDT 2009,NO_QUERY,PeterPanik,"['oh', 'lord', ""how'd"", 'get', 'gingin', 'rather', 'look', 'like', 'princess', 'gigi']"
4,2001486330,Tue Jun 02 01:02:31 PDT 2009,NO_QUERY,iheartrachael,"['happi', 'birthday']"
4,2071325350,Sun Jun 07 19:12:41 PDT 2009,NO_QUERY,LuvCilla,"['win', 'realli', 'root', 'fun', 'get', 'drunk', 'janet']"
0,1962934046,Fri May 29 11:56:55 PDT 2009,NO_QUERY,HeartBreakV,"['awww', 'sorri', '..', 'long', '..', 'u', 'left']"
4,1995805769,Mon Jun 01 14:04:29 PDT 2009,NO_QUERY,FinancialCents,"['sweet', 'go', 'second', 'pal']"
4,1792615472,Wed May 13 23:41:00 PDT 2009,NO_QUERY,NadMircella,"['hey', 'kak', 'hope', 'fine', 'uh']"
0,1694110488,Mon May 04 01:07:53 PDT 2009,NO_QUERY,BeckyU82,"['made', 'chammomil', 'tea', 'honey', 'lemon', 'throat', 'hurt']"
0,1553614987,Sat Apr 18 14:44:44 PDT 2009,NO_QUERY,lizvengeance,"['one', 'make', 'one', 'though']"
0,2001740737,Tue Jun 02 01:54:51 PDT 2009,NO_QUERY,ifthikarali,"['offic', '...', 'tri', 'sort', '1000', 'credit', 'card', 'statement']"
0,1983875932,Sun May 31 14:00:28 PDT 2009,NO_QUERY,tifpez,"['ooh', ""i'v"", 'seen', 'chem', 'like', 'soad', '...', 'shame', 'split']"
4,1883454668,Fri May 22 08:34:40 PDT 2009,NO_QUERY,heykia,['twitter']
0,1822931316,Sat May 16 20:43:10 PDT 2009,NO_QUERY,AmberEDunlap,"['sneaki', 'tumbledown', 'play', '4', 'mile', 'hous', 'today', 'class']"
0,2181536883,Mon Jun 15 11:57:48 PDT 2009,NO_QUERY,Bball1219,"['killer', 'headach']"
4,2068219192,Sun Jun 07 13:42:16 PDT 2009,NO_QUERY,iamtrefusis,['like']
0,2070912619,Sun Jun 07 18:30:45 PDT 2009,NO_QUERY,JJG323,"['la', 'better', 'win', 'gonna', 'walk', 'face', 'shame']"
4,1974070734,Sat May 30 12:22:56 PDT 2009,NO_QUERY,HotDominatrix,"['find', 'love', 'satisfi', 'sexual', 'fetish', 'www.kellikanyon.com', 'sexi', 'adult', 'fun', 'great', 'adult', 'date', 'place', 'hardcor', 'anal', 'stretch']"
4,1685778391,Sun May 03 02:01:54 PDT 2009,NO_QUERY,youneverno,"['last', 'pictur', 'rock']"
4,1835043737,Mon May 18 04:59:04 PDT 2009,NO_QUERY,mystic_megs,"['mayb', '...', 'would', 'cool', 'ask', 'would', 'lincoln', 'cool']"
0,1754370987,Sun May 10 06:02:05 PDT 2009,NO_QUERY,himynameisrose,"[""i'm"", 'jealou', 'bradi', 'probabl', 'repli', 'go', 'school']"
0,1978884258,Sun May 31 00:48:33 PDT 2009,NO_QUERY,ohhaikelly,"['want', 'anywher', 'near', 'elora', 'danan', 'last', 'east', 'coast', 'show', 'go', 'memori', 'forev']"
4,2174506369,Sun Jun 14 22:41:51 PDT 2009,NO_QUERY,jamievangelista,"[""i'm"", 'hellla', 'bore', 'school', 'tomorrow', 'though', 'summma']"
0,2233360191,Thu Jun 18 21:14:14 PDT 2009,NO_QUERY,gijoedaisy,"[""that'"", 'sad']"
0,2053383443,Sat Jun 06 04:21:30 PDT 2009,NO_QUERY,LightFoundDark,"['weekend', 'plan', 'utterli', 'demolish', 'knew', 'come']"
0,1692406312,Sun May 03 19:55:43 PDT 2009,NO_QUERY,nxtkcsensation,"['hey', 'what', 'good', 'twitter', 'peopl', '..', 'hoars', 'right', '..', 'cheer', 'ppl']"
4,1979732694,Sun May 31 04:16:57 PDT 2009,NO_QUERY,evilshandar,"['read', 'le', 'liaison', 'dangereus', 'choderlo', 'de', 'laclo']"
4,1834421219,Mon May 18 02:52:11 PDT 2009,NO_QUERY,briankimtweets,"['gizmodo', 'happen', 'take', 'high', 'school', 'journalist', 'would']"
4,1972332078,Sat May 30 09:01:35 PDT 2009,NO_QUERY,True_Sanctuary,"['good', 'know']"
4,2060874002,Sat Jun 06 19:44:47 PDT 2009,NO_QUERY,purpleinnej,"['volunt', 'car', 'go', 'whine']"
0,1970174895,Sat May 30 02:45:57 PDT 2009,NO_QUERY,drunkenmonkey87,"['urgh', 'use', 'phone', 'bluetooth', 'modem', ""ain't"", 'happen', 'reliabl', 'enough', 'let', 'connect', 'msn']"
4,1991533374,Mon Jun 01 07:12:39 PDT 2009,NO_QUERY,MaschaD,"['u', 'guy', 'tire', 'mayb', 'u', 'sleep', 'car', 'u', 'pick', 'rob']"
4,1981836871,Sun May 31 09:59:41 PDT 2009,NO_QUERY,hispwincess,"['pancak', 'yummm']"
4,2176481764,Mon Jun 15 03:59:45 PDT 2009,NO_QUERY,seth_sullivan,"[""g'mornin"", 'guy', 'excit', 'fli', 'lunch', 'sweet']"
4,1957160548,Thu May 28 23:41:18 PDT 2009,NO_QUERY,sunshinelayouts,"['girl', 'spent', 'mani', 'hour', 'watch', 'rerun', 'em', 'trashi', 'keep', 'amaz']"
0,2195871732,Tue Jun 16 11:43:03 PDT 2009,NO_QUERY,SarahZaidi94,"['time', 'like', 'wish', 'live', 'america', '...', 'wouldnt', 'free', 'healthcar']"
0,2234879556,Thu Jun 18 23:56:54 PDT 2009,NO_QUERY,nesst3a,"['thursday', 'alreadi']"
4,2178211859,Mon Jun 15 07:21:49 PDT 2009,NO_QUERY,visheshk,[]
0,2001239140,Tue Jun 02 00:15:15 PDT 2009,NO_QUERY,claud32086,"['hurt', 'bad']"
0,1967052740,Fri May 29 18:53:15 PDT 2009,NO_QUERY,sharonginelle,"['oh', 'kati', 'ok']"
0,2232340488,Thu Jun 18 19:46:40 PDT 2009,NO_QUERY,Saphrian,"['blood', 'sugar', 'go', 'right', 'low', 'hour']"
4,1968793893,Fri May 29 22:13:57 PDT 2009,NO_QUERY,sheilanan,"['fake', 'meat', 'scare', 'butt', 'pictur', 'unless', 'one', 'case', ""i'm"", 'scare', 'death']"
0,2240523844,Fri Jun 19 09:50:55 PDT 2009,NO_QUERY,pickashockk,"['2', 'month', 'vichi', 'rubi', 'leav', '3', 'month', 'im', 'gonna', 'alon', 'one', 'month', 'hollist']"
4,2053771186,Sat Jun 06 05:39:03 PDT 2009,NO_QUERY,Tiff_Insanity,"['graduat', 'today']"
4,1759349748,Sun May 10 19:01:17 PDT 2009,NO_QUERY,Peedletuck,"['thank', 'kirbi']"
0,1963110902,Fri May 29 12:13:11 PDT 2009,NO_QUERY,OlieRuiz,"['hahaha', 'omg', 'got', '3', 'hr', 'sleep']"
0,2302826992,Tue Jun 23 17:21:00 PDT 2009,NO_QUERY,JennaRaeLove,"['perez', 'got', 'hit', 'sad', 'love', ""he'"", 'one', 'peopl', 'hollywood', 'actual', 'like']"
4,1977269836,Sat May 30 20:32:50 PDT 2009,NO_QUERY,jephcinemas,"[""i'm"", 'still', 'wait', 'txt']"
0,1470061263,Tue Apr 07 08:13:54 PDT 2009,NO_QUERY,mannyrique,"['get', 'like', 'around', 'sweet', 'love']"
0,1991016443,Mon Jun 01 06:14:04 PDT 2009,NO_QUERY,rachellelucero,"[""that'"", 'cool', 'bad', ""i'm"", 'franc', 'anymor', 'could', 'flew', 'help', 'w', 'stuff']"
4,1760076350,Sun May 10 20:36:43 PDT 2009,NO_QUERY,BJKeys,"['diesel', 'love', 'movi', 'like', 'play', 'end']"
4,1984053016,Sun May 31 14:20:57 PDT 2009,NO_QUERY,alieblahblah,"['go', '2', 'go', 'wash', 'hair']"
4,2053184180,Sat Jun 06 03:36:14 PDT 2009,NO_QUERY,felicityfuller,"['hiya', 'hope', 'enjoy', 'kid', 'must', 'great']"
0,2256724669,Sat Jun 20 13:12:33 PDT 2009,NO_QUERY,thethreebees,"['give', 'shot', 'drag', 'suffer', 'day', 'sweet', 'bunni', ""i'll"", 'miss', 'ton']"
4,1970221704,Sat May 30 02:57:44 PDT 2009,NO_QUERY,MorenaAimes,"['seriou', 'crush']"
0,2327644562,Thu Jun 25 08:36:25 PDT 2009,NO_QUERY,f1_sarah,"[""i'v"", 'got', 'honest', 'hate', 'wimbledon', 'passion', 'clog', 'twitter', 'updat', 'time', 'twitter', 'withdraw', 'think']"
0,2053573751,Sat Jun 06 05:01:29 PDT 2009,NO_QUERY,lalayu,"['eri', '..', 'sad', 'saw', 'mess', 'downstair', 'crawl', 'back', 'bed']"
4,2001905114,Tue Jun 02 02:29:02 PDT 2009,NO_QUERY,julie22macy,"['come', 'show', 'tonight', '3rd', 'row', 'cannot', 'wait', 'good', 'luck', 'girl', 'need', 'woo']"
0,2014333295,Wed Jun 03 01:10:58 PDT 2009,NO_QUERY,Sapphire_City,"['oh', 'god', ""can't"", 'add', 'weird', '...', 'contact', 'box', 'page', 'add', 'friend', 'option']"
4,1793615797,Thu May 14 03:22:17 PDT 2009,NO_QUERY,Mmesh,"['yay', 'final', 'sunni']"
0,1834761394,Mon May 18 04:06:58 PDT 2009,NO_QUERY,beckyhope,"['21', 'test', '10', 'subject', 'lucki', '...', 'n', 'right', '...', 'kl', 'hard']"
4,1971280586,Sat May 30 06:42:42 PDT 2009,NO_QUERY,anhhung,"['nghe', 'heavi', 'v', 'death', 'metal', 'hay', 'wa', 'ballad', 'nh', 'l', 'tu', 'n', 'sau', 'v', '�', 'c', 'usb', 'sang', 'ch', '�', 'p', 'death']"
0,2070148491,Sun Jun 07 17:10:44 PDT 2009,NO_QUERY,SandDanz,"['back', 'home', 'realli', 'happi']"
4,1754264741,Sun May 10 05:38:35 PDT 2009,NO_QUERY,atulkarmarkar,"['yup', 'watch', '...', 'altern', 'ipl', 'f1', 'russia', 'love', 'cabl', '..']"
0,2012616537,Tue Jun 02 20:58:45 PDT 2009,NO_QUERY,Calbo,"['teddi', 'win', 'spook', 'total', 'digbi', 'pod', 'depress']"
4,2061649579,Sat Jun 06 21:18:51 PDT 2009,NO_QUERY,pandaLum,"['found', 'himym', 'freezi', 'go', 'season', '1', 'final']"
0,1982833906,Sun May 31 11:59:45 PDT 2009,NO_QUERY,SukariHarris,"['unfortun', 'like', 'thing', 'color', ""i'm"", 'hard', 'time', 'find', 'aagenealog', 'blog', 'info']"
4,2189155020,Mon Jun 15 23:22:07 PDT 2009,NO_QUERY,joeannax3,"['swear', 'post', 'thing', 'futur', 'hahah', 'prefer', 'simpl', 'lor', 'agre']"
0,1985692516,Sun May 31 17:35:36 PDT 2009,NO_QUERY,pigglehumsey,"['regret', 'believ', 'think', ""could'v"", 'someth', 'excus', 'product', 'upbring', '..', 'ok', 'nuff']"
4,1759731197,Sun May 10 19:51:43 PDT 2009,NO_QUERY,sconefiend,"['glad', 'u', 'like', 'curri']"
4,1881932946,Fri May 22 05:53:10 PDT 2009,NO_QUERY,traceyh,"['big', 'thank', 'everyon', 'well', 'wish']"
4,1676253010,Fri May 01 21:30:37 PDT 2009,NO_QUERY,VIDevie,"['yepp', 'def', 'spell', 'wrong', '..', 'drunki', 'haha', 'u', 'know', 'mean']"
0,2215174675,Wed Jun 17 17:46:49 PDT 2009,NO_QUERY,anaJay,"[""they'r"", 'notori', 'sort', 'thing', 'sorri', 'seattl', 'tradit']"
4,1970466769,Sat May 30 03:59:14 PDT 2009,NO_QUERY,virtualmarketer,"[""how'd"", 'know', 'knew', 'regist', 'domain', 'could', 'yardstick', 'creativ', 'idea', 'sure', ""there'"", 'mani', 'come']"
0,2208601098,Wed Jun 17 09:24:02 PDT 2009,NO_QUERY,abrinsley77,"['11', 'mo', 'old', 'charli', 'master', 'art', 'walk', 'almost', 'make', 'across', 'entir', 'room', 'babi', 'day', 'come', 'end']"
4,2055338455,Sat Jun 06 09:08:05 PDT 2009,NO_QUERY,Ley_Nicole,"['ye', 'flight', 'chang', 'haaa', 'leav', 'atl', 'hour', '..', 'layov', 'str', '8', 'laguardia', 'babee', 'final', '..', 'later', 'love']"
4,1971511800,Sat May 30 07:16:48 PDT 2009,NO_QUERY,SkyEatsJennifer,"['good', 'morn', 'chicago']"
0,2060090810,Sat Jun 06 18:14:20 PDT 2009,NO_QUERY,kannittaa,"['help', '..', 'know', 'undrstnd', '..', 'aarrggh', '..', 'flower', 'knw', '..']"
4,1968967612,Fri May 29 22:40:22 PDT 2009,NO_QUERY,krystinascott,"['awe', 'scratch', 'gentli', 'behind', 'kitti', 'ear']"
4,1979372986,Sun May 31 02:45:55 PDT 2009,NO_QUERY,blueautopsy,"['hey', 'lesli', ""i'm"", 'get', 'readi', 'go', 'read', 'garden']"
4,1975089075,Sat May 30 14:25:29 PDT 2009,NO_QUERY,_Kirsty,"['much', 'love', 'ant', 'dec']"
4,2063052840,Sun Jun 07 01:12:06 PDT 2009,NO_QUERY,tweeteradder14,"['get', '100', 'follow', 'day', 'use', 'www.tweeteradder.com', 'add', 'everyon', 'train', 'pay', 'vip']"
4,2001681717,Tue Jun 02 01:42:27 PDT 2009,NO_QUERY,imfreddiemac,"['amber', 'alert', 'see', 'one', 'timelin', 'must', 'follow', 'care', 'peopl']"
0,2236286328,Fri Jun 19 03:19:04 PDT 2009,NO_QUERY,PATRINGRING,"['school', ""year'"", 'start', 'bitch', 'wtff']"
0,1793390384,Thu May 14 02:30:35 PDT 2009,NO_QUERY,acnewhouse,"['energi', 'put', 'pant', 'drive', 'akward', 'situat', 'jess', 'sorri']"
4,1693406859,Sun May 03 22:27:15 PDT 2009,NO_QUERY,Grutas16,"['dumb', 'work', 'yay', 'school']"
4,1968215480,Fri May 29 20:59:25 PDT 2009,NO_QUERY,needsgills,"['brad', 'warner', 'rock', 'sock', 'mani', 'way', 'new', 'blog', 'total', 'fabul']"
4,2189238400,Mon Jun 15 23:33:54 PDT 2009,NO_QUERY,tomified,"['thing', 'recent', 'keep', 'disappear', 'mysteri', 'reappear', 'amazingli', '...']"
4,1752896228,Sat May 09 23:21:48 PDT 2009,NO_QUERY,rattlergrl,"['mmm', 'comfort', 'junk', 'food', 'sound', 'good', 'alway', 'prefer', 'wingstop']"
0,1979299244,Sun May 31 02:27:13 PDT 2009,NO_QUERY,hoorayforharry,"['...', 'ye']"
4,2044696739,Fri Jun 05 09:42:13 PDT 2009,NO_QUERY,_LiZz,"['awh', 'thank', 'ya', 'boo']"
0,2054443983,Sat Jun 06 07:21:54 PDT 2009,NO_QUERY,geezly27,"['hate', 'eye']"
0,2052342729,Sat Jun 06 00:24:43 PDT 2009,NO_QUERY,Shadowise,"[""can't"", 'find', 'name', 'badg']"
4,2175200146,Mon Jun 15 00:20:40 PDT 2009,NO_QUERY,ksutt11,"['go', 'bed', 'listen', 'jb', 'horseback', 'ride', 'tomorrrow']"
4,1989417660,Mon Jun 01 01:27:54 PDT 2009,NO_QUERY,healthwarrior,"['back', 'ride', 'prepar', 'nutrient', 'load', 'meal', 'famili']"
4,1834886069,Mon May 18 04:30:53 PDT 2009,NO_QUERY,yiiee,"['bespok', 'perfum', 'wed', 'order']"
0,2208063015,Wed Jun 17 08:43:59 PDT 2009,NO_QUERY,CarjoBergum,"['graduat', 'today', 'lost', 'phone', 'sad', 'got', 'new', 'one', 'soo', '<3']"
4,1990421921,Mon Jun 01 04:49:43 PDT 2009,NO_QUERY,RussellBfan90,"['yer', 'do-ther', '2', 'copi', 'tht', 'book', 'instor', 'got', 'second', 'last', 'copi', 'hehehe-yay']"
4,2187368960,Mon Jun 15 20:10:50 PDT 2009,NO_QUERY,aceep,"['jai', 'ho', 'pussycat', 'doll', '...', 'like', '..']"
0,2205979390,Wed Jun 17 05:47:46 PDT 2009,NO_QUERY,ohvamom,"['free', 'cake', 'macaroni', 'grill', 'gosh', 'wish', 'one', 'around']"
0,1678996710,Sat May 02 08:16:27 PDT 2009,NO_QUERY,lexersloveslife,"['taught', 'say', 'alway', 'love', 'french', 'forget', 'say']"
